cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,p,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,p,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,p,Poisonous
Flat,Scaly,Purple,f,n,f,c,n,u,e,?,s,f,w,w,p,w,o,f,h,v,d,Edible
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g,Poisonous
Flat,Fibrous,Red,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,v,d,Edible
Flat,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,g,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,g,Poisonous
Convex,Scaly,Brown,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,g,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,p,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,d,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,g,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,p,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g,Poisonous
Flat,Scaly,Brown,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,y,d,Edible
Convex,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,g,Poisonous
Flat,Fibrous,Red,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d,Edible
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,p,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,p,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,d,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,d,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,p,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,p,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,d,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,p,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,d,Poisonous
Convex,Fibrous,Pink,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,k,s,d,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,d,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,d,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,d,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,g,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,g,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,d,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,p,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,d,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,p,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,d,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,d,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,p,Poisonous
Convex,Smooth,Pink,t,n,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,Edible
Flat,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,d,Poisonous
Convex,Smooth,Pink,f,c,f,w,n,g,e,b,s,s,w,w,p,w,o,p,k,v,d,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,g,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,g,Poisonous
Flat,Fibrous,Red,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,y,d,Edible
Convex,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,g,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g,Poisonous
Flat,Scaly,Brown,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,Edible
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,p,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,p,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,p,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,d,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,d,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,g,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,g,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,p,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,g,Poisonous
Flat,Fibrous,Gray,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d,Edible
Convex,Smooth,Gray,t,f,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,s,g,Poisonous
Convex,Scaly,Brown,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,Poisonous
Flat,Smooth,Gray,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,v,g,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,g,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,g,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,d,Poisonous
Flat,Scaly,Red,t,n,f,c,b,e,e,?,s,s,w,e,p,w,t,e,w,c,w,Edible
Flat,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,g,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,d,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,g,Poisonous
Flat,Scaly,Brown,t,n,f,c,b,e,e,?,s,s,e,e,p,w,t,e,w,c,w,Edible
Flat,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,g,Poisonous
Knobbed,Fibrous,Brown,f,n,f,c,n,w,e,?,k,y,w,n,p,w,o,e,w,v,d,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,d,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p,Poisonous
Convex,Scaly,Brown,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,p,Poisonous
Flat,Smooth,White,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,g,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,g,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,g,Poisonous
Convex,Scaly,Red,t,n,f,c,b,w,e,?,s,s,e,e,p,w,t,e,w,c,w,Edible
Flat,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d,Poisonous
Bell,Fibrous,Yellow,f,n,f,c,n,w,e,?,k,y,w,n,p,w,o,e,w,v,d,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,d,Poisonous
Convex,Smooth,Gray,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,s,u,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,g,Poisonous
Knobbed,Scaly,Red,t,n,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,Edible
Flat,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,p,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p,Poisonous
Knobbed,Scaly,Brown,f,n,f,w,n,w,e,b,f,s,w,n,p,w,o,e,w,v,l,Edible
Convex,Smooth,White,f,c,f,c,n,p,e,b,s,s,w,w,p,w,o,p,n,v,d,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,g,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,d,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,p,Poisonous
Bell,Smooth,Buff,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g,Poisonous
Convex,Smooth,White,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,v,g,Poisonous
Flat,Scaly,Red,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,y,d,Edible
Bell,Smooth,White,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m,Poisonous
Flat,Scaly,Pink,t,n,f,c,b,w,e,?,s,s,e,e,p,w,t,e,w,c,w,Edible
Convex,Smooth,White,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,g,Poisonous
Knobbed,Scaly,Brown,t,n,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,c,w,Edible
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,p,Poisonous
Flat,Smooth,Buff,t,f,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,v,u,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,d,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,p,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,d,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,p,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,p,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,p,Poisonous
Knobbed,Smooth,Red,t,n,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,c,w,Edible
Flat,Scaly,Brown,t,n,f,c,b,e,e,?,s,s,e,w,p,w,t,e,w,c,w,Edible
Flat,Smooth,Buff,t,n,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,c,w,Edible
Convex,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,d,Poisonous
Flat,Fibrous,Gray,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,Edible
Flat,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,p,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,g,Poisonous
Convex,Smooth,Gray,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,g,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,d,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,g,Poisonous
Convex,Scaly,Brown,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,p,Poisonous
Flat,Scaly,Brown,t,n,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,Edible
Flat,Scaly,Red,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,v,d,Edible
Flat,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,g,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,p,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,d,Poisonous
Flat,Fibrous,Red,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,Edible
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,p,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,p,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,p,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,d,Poisonous
Bell,Scaly,White,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,m,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,p,Poisonous
Convex,Scaly,Brown,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,g,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,g,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,p,Poisonous
Flat,Scaly,Pink,t,n,f,c,b,e,e,?,s,s,e,e,p,w,t,e,w,c,w,Edible
Convex,Smooth,White,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,s,g,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,g,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,g,Poisonous
Flat,Smooth,Buff,t,f,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,s,u,Poisonous
Convex,Fibrous,Gray,f,c,f,c,n,g,e,b,s,s,w,w,p,w,o,p,k,v,d,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,p,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,p,Poisonous
Convex,Scaly,Green,f,n,f,c,n,p,e,?,s,f,w,w,p,w,o,f,h,y,d,Edible
Flat,Scaly,White,f,n,f,c,n,h,e,?,s,f,w,w,p,w,o,f,h,v,d,Edible
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,d,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,p,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,g,Poisonous
Convex,Scaly,Red,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,Poisonous
Convex,Scaly,Red,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,d,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,g,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,d,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,p,Poisonous
Flat,Smooth,Red,t,n,f,c,b,w,e,?,s,s,w,e,p,w,t,e,w,c,w,Edible
Flat,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,p,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,p,Poisonous
Flat,Smooth,Gray,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,g,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,d,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,p,Poisonous
Convex,Smooth,Gray,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,v,u,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,g,Poisonous
Flat,Fibrous,Gray,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,g,Poisonous
Convex,Smooth,White,f,c,f,c,n,n,e,b,s,s,w,w,p,w,o,p,k,v,d,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,p,Poisonous
Flat,Scaly,Red,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,y,d,Edible
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,g,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,p,Poisonous
Knobbed,Smooth,Buff,t,n,f,c,b,e,e,?,s,s,w,w,p,w,t,e,w,c,w,Edible
Flat,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,g,Poisonous
Flat,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,d,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g,Poisonous
Convex,Fibrous,Brown,f,n,f,w,n,w,e,b,s,f,w,n,p,w,o,e,w,v,l,Edible
Convex,Scaly,Red,t,n,f,c,b,e,e,?,s,s,e,e,p,w,t,e,w,c,w,Edible
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,g,Poisonous
Flat,Smooth,Gray,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,v,g,Poisonous
Convex,Scaly,Yellow,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,g,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,p,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,g,Poisonous
Convex,Scaly,Brown,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,Poisonous
Knobbed,Smooth,Buff,t,n,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,c,w,Edible
Flat,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,d,Poisonous
Convex,Fibrous,Gray,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,p,Poisonous
Flat,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,p,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d,Poisonous
Flat,Scaly,Yellow,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,g,Poisonous
Knobbed,Smooth,Pink,t,n,f,c,b,w,e,?,s,s,e,e,p,w,t,e,w,c,w,Edible
Flat,Scaly,Brown,f,n,f,c,n,w,e,?,k,y,w,n,p,w,o,e,w,v,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,d,Poisonous
Convex,Fibrous,Yellow,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,d,Poisonous
Convex,Scaly,Gray,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p,Poisonous
Flat,Smooth,Buff,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,u,Poisonous
Flat,Smooth,Buff,t,n,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,c,w,Edible
